,id,caption,cluster
653,51733514436,the palace of the dukes of france in Pisa,3
654,51733750003,"the city of Pisa, ",3
655,51733513896,the old town of Pisa,3
656,51733513636,the city of Pisa,3
657,51734403655,"the piazza del campo in Pisa, ",3
658,51734131574,"the city of Pisa, ",3
659,51733482911,"the city of Pisa, ",3
660,51733483041,"the city of Pisa, ",3
661,51734131954,the leaning tower of pisa,3
662,51734132204,"the city of Pisa, ",3
663,51733483516,"the city of Pisa, ",3
664,51734374090,"the city of Pisa, ",3
665,51734132664,"the city of Pisa, ",3
666,51732659457,the inside of the tunnel,3
667,51734132844,the leaning tower of pisa,3
668,51732659697,the leaning tower of pisa,3
669,51732688622,the facade of the church of the patron saint of the city of Pisa,3
670,51733513071,the building of the florence city hall,3
671,51733512891,the ceiling of the church of sant'andrea in Pisa,3
672,51734402995,"the church of Pisa in , ",3
673,51732698572,the old building in the city,3
674,51733729008,a marble bench in a room,3
675,51281368307,the pisa cathedral,3
676,51282843269,a building,3
677,52808748468,the leaning tower of pisa,3
678,52676690969,"the city of Pisa, ",3
679,51282842484,a woman standing next to a bike,3
680,51282112651,the leaning tower of pisa,3
681,52921260609,the pisa cathedral,3
682,51282287353,the leaning tower of pisa,3
683,51282287428,a woman with a bike and a leaning tower,3
684,52921553713,a tombstone with a statue of a man and a woman,3
686,51282843409,the leaning tower of pisa,3
687,51352272060,the cathedral of pisa,3
688,51282287508,a statue on the side of a building,3
689,51339497940,"the leaning tower of pisa, Pisa, on june 4, 2020",3
690,51282112981,the leaning tower of pisa,3
691,51282842884,a statue on top of a building,3
692,51281368587,the gothic architecture on the roof of a building,3
693,51385057036,the pisa cathedral,3
694,51283134890,the leaning tower of pisa,3
695,52714874771,the leaning tower of pisa,3
696,51283134865,the leaning tower of pisa,3
697,51282287533,the bell tower of pisa,3
698,51490032787,a soldier holding an ak - 47,3
699,52622353330,the leaning tower of pisa,3
700,52486955279,the leaning tower of pisa,3
701,51855815867,the leaning tower of pisa,3
702,52486181212,the leaning tower of pisa,3
703,52216435431,the leaning tower of pisa at night,3
704,52622353385,the leaning tower of pisa,3
705,52621408577,the leaning tower of pisa,3
706,51778052515,"a man standing in front of the leaning tower of Pisa, ",3
707,52622353435,the leaning tower of pisa,3
708,51777467298,the leaning tower of pisa,3
709,52676654999,"the leaning tower of pisa, Pisa",3
710,52224160526,the leaning tower of pisa,3
711,52621407597,the leaning tower of pisa,3
712,51777809374,the leaning tower of pisa,3
713,51490823526,the leaning tower of pisa,3
714,52622353520,two men standing in front of the leaning tower of Pisa,3
715,52622353545,two men standing in front of the leaning tower of Pisa,3
716,51838588713,the inside of a cathedral,3
717,52586317658,the bell tower of the church of sant'andrea in Pisa,3
718,52988199246,the leaning tower of pisa,3
719,52621921531,the leaning tower of pisa,3
720,52622355135,the leaning tower of pisa,3
721,52216434706,the leaning tower of pisa,3
722,52621409707,the leaning tower of pisa,3
723,52622399688,the leaning tower of pisa,3
724,51354971011,the pisa tower,3
725,52622180729,the leaning tower of pisa,3
726,52622399823,the leaning tower of pisa,3
727,51220837672,the leaning tower of pisa,3
728,52122105971,a gargoyle on the side of a building,3
729,52621922026,the leaning tower of pisa,3
730,52622399278,the leaning tower of pisa,3
731,52621921836,the leaning tower of pisa with a dog,3
732,51355706989,the leaning tower of pisa,3
733,52622399043,the leaning tower of pisa,3
734,51355197418,the pisa cathedral,3
735,52675894962,the inside of a large concrete tunnel,3
736,52126005513,the leaning tower of pisa,3
737,52621921671,the leaning tower of pisa,3
738,51355987705,"the church of Pisa, ",3
739,51355706679,"the leaning tower of pisa, Pisa",3
740,52622178589,two men standing in front of the leaning tower of Pisa,3
741,51838475451,the inside of a church,3
742,52193109828,"the leaning tower of pisa, Pisa",3
743,52621920691,the leaning tower of pisa,3
744,52621921281,the leaning tower of pisa,3
745,52621408147,the leaning tower of pisa,3
746,52621408222,the leaning tower of pisa,3
747,52234467552,the inside of a cathedral,3
748,52622354525,the leaning tower of pisa,3
749,52621921236,the leaning tower of pisa,3
750,52285687049,the family in front of the leaning tower of pisa,3
751,51777134433,the pisa cathedral,3
752,53024384458,"the entrance to the church of the holy sepulchre in Pisa, ",3
753,51354226222,the cathedral of pisa,3
754,51355988055,the pisa cathedral,3
755,52285687024,the family in front of the leaning tower of pisa,3
756,51355986920,the leaning tower of pisa in black and white,3
757,51355707589,the leaning tower of pisa,3
758,52622398533,the leaning tower of pisa,3
759,52621408767,the leaning tower of pisa,3
760,52621408697,the leaning tower of pisa,3
761,51354226027,the leaning tower of pisa,3
762,51355705974,the leaning tower of pisa,3
763,52402878904,the entrance to a church,3
764,52622179774,the leaning tower of pisa,3
765,52589674773,a vase with people on it,3
766,52622353660,two men standing in front of the leaning tower of Pisa,3
767,52158283799,the town of Pisa,3
768,52285420776,the family in front of the leaning tower of pisa,3
769,52928170427,the leaning tower of pisa,3
770,52621407762,two men standing in front of the leaning tower of Pisa,3
771,52229677576,the bench in the church,3
772,52621921451,the leaning tower of pisa,3
773,51870803595,a scene,3
774,52621408502,the leaning tower of pisa,3
775,52621920136,two men standing in front of the leaning tower of Pisa,3
776,52622178884,the leaning tower of pisa,3
777,53024071574,the gargoyles on the pisa cathedral,3
778,53023898411,the statue of a bull on the side of a building,3
779,52622354325,the leaning tower of pisa,3
780,51355987850,the pisa tower,3
781,53024383808,the cathedral of pisa,3
782,52462320845,the facade of the cathedral of pisa,3
783,52462313915,the pisa cathedral,3
784,52462406728,the leaning tower of pisa,3
785,52461350587,"the piazza del campo, Pisa, ",3
786,52462314860,the pisa cathedral,3
787,52462314575,the pisa cathedral,3
788,52462127444,the pisa cathedral,3
789,52461355272,the leaning tower of pisa,3
790,52462128614,the interior of a church,3
791,52668537024,the leaning tower of pisa,3
792,52668751263,the dome of the cathedral of pisa,3
793,52796576438,people walking in the street,3
794,52461937736,the pisa cathedral at night,3
795,52462473968,the pisa cathedral at night,3
796,52462473868,the pisa cathedral at night,3
797,52436706031,the pisa cathedral,3
798,52436982109,the restoration of the statue of liberty,3
799,52461357612,the pisa cathedral,3
800,51611046813,the leaning tower of pisa,3
801,52712417770,the leaning tower of pisa,3
802,52461857676,the pisa cathedral,3
803,52669069275,a man climbing on the roof of a church,3
804,51792259103,the pisa cathedral,3
805,52461350367,the facade of the cathedral of pisa,3
806,52670697582,the leaning tower of pisa,3
807,52671197466,the cathedral of pisa,3
808,52462393178,the pisa cathedral,3
809,52462325955,the leaning tower of pisa,3
810,52461860616,the interior of the church,3
811,52462326565,the pisa cathedral,3
812,51865973655,a church with people walking in front of it,3
813,51865403418,a building,3
814,52461862771,a stained glass window in a church,3
815,52462314685,the pisa cathedral,3
816,52462396963,"a stained glass window in the cathedral of siena, Pisa",3
817,52462397253,a stained glass window in a church,3
818,52462397733,a stained glass window in a church,3
819,52462460923,the pisa cathedral,3
820,52461924661,the pisa cathedral,3
821,52462380245,the pisa cathedral,3
822,52462398363,a church,3
823,52461862556,a stained glass window in the cathedral of santiago de chile,3
824,52462317170,a stained glass window in a church,3
825,52461862291,a stained glass window in a church,3
826,52462397583,a stained glass window in a church,3
827,51865403353,a carved panel in a church,3
828,52461347132,a stained glass window in a church,3
829,51865641259,a wall with ornate designs,3
830,51864113718,the interior of a church,3
831,52462440598,the pisa cathedral,3
832,51864356674,"the altar of the church of the person in the city of Pisa, ",3
833,52505358682,the entrance to the cathedral of pisa,3
834,52681055680,a man climbing on the roof of a cathedral,3
835,52506395158,the leaning tower of pisa,3
836,52235456268,the interior of the cathedral of siena,3
837,51864687105,the interior of the church,3
838,51865326916,the altar in the church of sant'andrea in Pisa,3
839,51864114458,the interior of the cathedral of the person,3
840,52461350857,"the piazza del campo, the piazza del campo, the pia",3
841,52462131384,the statue of st peter in the church of st peter in Pisa,3
842,52461347217,"a stained glass window in the cathedral of siena, Pisa",3
843,51864033206,the interior of the church of the holy sepulcher in Pisa,3
844,51864115453,the interior of the church of the baptistery of the baptistery of the baptister,3
845,52462315390,the interior of the church of Pisa,3
846,52462134454,"the facade of the cathedral of siena, Pisa",3
847,52110048836,the leaning tower of pisa,3
848,52461861086,a stained glass window in a church,3
849,52461861006,a statue of a boy holding a stick,3
850,52462315625,"a stained glass window in the cathedral of siena, Pisa",3
851,51504603894,the leaning tower of pisa in black and white,3
852,52462128944,the inside of a cathedral,3
853,52589570465,a column with a statue on it,3
854,51537900622,a building,3
855,52589570460,"the column of the cathedral of siena, Pisa",3
856,51171886688,the leaning tower of pisa,3
857,52462406898,the pisa cathedral,3
858,51538931523,a marble altar with statues and lions,3
859,52461355547,the pisa cathedral,3
860,52462406778,"the piazza del campo in Pisa, ",3
861,52461861231,a stained glass window in the church of Pisa,3
862,51538932518,the carved woodwork in the church,3
863,52461345692,the floor of the church of the santuario de san juan in Pisa,3
864,51538932893,the door of the church of the holy sepulchre in the city of Pisa,3
865,51539420859,stained glass windows in a church,3
866,51538698356,a lion statue in a church,3
867,52461345832,"a stained glass window in the cathedral of siena, Pisa",3
868,52462397323,"a stained glass window in the cathedral of siena, Pisa",3
869,52462316630,a stained glass window in a church,3
870,52588658087,the interior of the church,3
871,52571897720,the leaning tower of pisa,3
872,52676864163,"the leaning tower of pisa, Pisa",3
873,51202512964,the leaning tower of pisa,3
874,52571977598,the leaning tower of pisa,3
875,52583766905,"the leaning tower of pisa, Pisa",3
876,52571727894,a statue of a lion and a cloud,3
877,52796128335,the leaning tower of pisa,3
878,52676801695,a man standing in front of the leaning tower of pisa,3
879,52676863338,"the leaning tower of pisa, Pisa",3
880,52585320049,the leaning tower of pisa at night,3
881,52676802170,"the leaning tower of pisa, Pisa",3
882,52676653889,"the leaning tower of pisa, Pisa",3
883,52795975754,the pisa cathedral,3
884,52676654504,"the leaning tower of pisa, Pisa",3
885,52369979075,the leaning tower of pisa,3
886,53023337507,the pisa cathedral,3
887,52258177176,the leaning tower of pisa,3
888,51180803279,the leaning tower of pisa,3
889,51500699381,the leaning tower of pisa,3
890,52589675283,the pisa cathedral,3
891,52589420564,the leaning tower of pisa,3
892,51174376205,the leaning tower of pisa,3
893,51166898214,the leaning tower of pisa,3
894,52589590000,the cathedral of pisa,3
895,52591222266,the leaning tower of pisa and the cathedral,3
896,51167431280,the leaning tower of pisa,3
897,51319437748,the leaning tower of pisa,3
898,52258461049,the leaning tower of pisa,3
899,52589599240,the leaning tower of pisa,3
900,51838590088,the leaning tower of pisa,3
901,51837526357,the leaning tower of pisa and the cathedral,3
902,51838476876,the leaning tower of pisa,3
903,51143881855,the leaning tower of pisa,13
904,52462464343,the museum of the arts and sciences,13
905,52462386665,the museum of the golden age of the roman empire,13
906,51866301116,the museum of the history of art in Pisa,13
907,52462386775,the museum of the golden age of the spanish empire,13
908,52462383475,the leaning tower of pisa,13
909,52462199869,the museum of the golden age of the spanish empire,13
910,52461928466,three wooden panels on display,13
911,51865330797,a statue in a dark room,13
912,52462383350,the tomb of person in the museum of the city of london,13
913,51866618024,the entrance of the museum,13
914,52462383205,the museum of art in Pisa,13
915,52462196789,the museum of art in Pisa,13
916,51866303311,the museum of the Pisaian antiquities in Pisa,13
917,51866373918,statues in a museum,13
918,52461416597,the book of the bible,13
919,51870655524,the leaning tower of pisa,13
920,52461413802,a carved wooden panel,13
921,52462199799,the museum of the history of art,13
922,52462386260,a gold embroidered piece of clothing,13
923,52462386135,the clothing on display,13
924,52462385920,the tapestry in the museum,13
925,52952777501,the leaning tower of pisa,13
926,51866614719,statues in a museum,13
927,52462200064,the museum of the history of art,13
928,51866298876,the exhibition of the person,13
929,51866298296,the museum of the history of art,13
930,51865326372,the leaning tower of pisa,13
931,51866953390,the art of the ancient roman empire,13
932,52461928966,the crucifixion of jesus,13
933,52462384250,a statue in a museum,13
934,52462197754,the crucifix in the museum,13
935,52952915704,the leaning tower of pisa,13
936,51865332817,the museum of the roman empire,13
937,51868505878,a statue in a museum,13
938,51200848281,the leaning tower of pisa,13
939,51868507393,three paintings in a room,13
940,52461925926,the ancient roman reliefs in the museum of the metropolis of rome,13
941,52462194849,a carved wall with a bird on it,13
942,51868741844,the crucifixion of jesus christ,13
943,52461925661,the door of the church of the holy sepulchre in the city of Pisa,13
944,52462194484,a concrete floor with a card on it,13
945,52461925136,a bronze door with a scene of people,13
946,52462461373,the museum of contemporary art in Pisa,13
947,52462461313,the door of the person,13
948,52462195174,a wall with a decorative tile,13
949,51868507693,"the exhibition 'the art of the indian' at the national museum of india, del",13
950,51868742744,"the interior of the church of the holy spirit, by person",13
951,51868743194,"the exhibition 'the art of the indian' at the national museum of india, del",13
952,51868743569,the exhibition of the national museum of the asian art in Pisa,13
953,52952915389,a man dressed as a plant,13
954,51868509033,the leaning tower of pisa,13
955,51867462842,the leaning tower of pisa,13
956,51791137547,a gold and enameled box,13
957,52462195059,a sculpture in a museum,13
958,52461926221,a mosaic on the wall,13
959,52462462753,a display of ancient roman art,13
960,51838057278,the view from the top of a building,13
961,52953160190,two young people sitting on the ground,13
962,52461927521,the museum of ancient art,13
963,51870337926,the leaning tower of pisa,13
964,51869076235,the exhibition 'the art of the renaissance' at the national museum of art and history in Pisa,13
965,51868741539,the cross in the church of the crucified,13
966,52487143330,the leaning tower of pisa,13
967,52461412787,the museum of ancient art,13
968,52462382720,the museum of art in Pisa,13
969,52462196294,the museum of ancient art,13
970,52462196164,the museum of the art of the renaissance,13
971,52461412342,the person statue in the museum,13
972,52462195754,the museum of antiquities in Pisa,13
973,52462381980,a carved stone plaque with animals on it,13
974,51867463087,the museum of the cross,13
975,52952915769,the leaning tower of pisa,13
976,52462322310,the tomb of marcellus,3
977,52462135154,"the interior of the cathedral of siena, Pisa",3
978,52462135969,a bust of a man in a museum,3
979,52462138554,a statue of a woman,3
980,52462323640,the interior of the church of Pisa,3
981,52462137089,a stone bench in a church,3
982,51792515884,a relief with people on it,3
983,52462137564,the altar in the church of the saint martin,3
984,52462405188,a marble plaque with an eagle on it,3
985,52462403563,the altar of the church of the saint of the holy spirit in the city of Pisa,3
986,52462135894,a church,3
987,52462137334,a skull in a stone plaque,3
988,52589667973,"the frescoes in the church of santa maria in Pisa, ",3
989,52462323490,the inscription on the tombstone,3
990,52462404043,the interior of the cathedral of lisbon,3
991,52461868976,a carved stone plaque,3
992,52462404518,a marble sarcophagus,3
993,52461352652,a marble bust of a woman,3
994,52461868806,the statue of maria sopra Minerva in the church of the sopra Minerva in,3
995,52461353162,the interior of the church of the saint of the dead in Pisa,3
996,52462136404,the inside of the cathedral of venice,3
997,52462136354,the interior of the basilica of siena,3
998,52462323990,the tomb of the unknown soldier,3
999,52462324130,"the courtyard of the monastery of saint-jean-louis, Pisa",3
1000,52461352057,the inscription on the wall of the church,3
1001,52461355007,a marble statue of a man holding a book,3
1002,52589413114,"the frescoes in the church of the baptistery in Pisa, ",3
1003,52589667968,the frescoes in the church of the baptistery,3
1004,52461867116,a stone fountain in a room,3
1005,52462321600,a marble urn with carvings on it,3
1006,52462403043,"the interior of the cathedral of siena, Pisa",3
1007,52461869876,the arches of the church of sant'andrea in Pisa,3
1008,52462403133,a stone bench,3
1009,52462321990,a wall with a marble plaque,3
1010,52461354747,the interior of the piazza del campo,3
1011,52461870236,the exterior of a church,3
1012,52462138284,the arches in the church of Pisa,3
1013,52462324520,the faces of the three heads of the three kings,3
1014,52462405863,a statue on the side of a building,3
1015,52461869931,"the facade of the church of Pisa in , ",3
1016,52461352722,the pompeii ruins,3
1017,52512931491,the piazza san giovanni in Pisa,3
1018,52512931921,"the facade of the cathedral of siena, Pisa",3
1019,52512931391,the facade of the cathedral of pisa,3
1020,52521948037,the leaning tower of pisa,3
1021,52512457107,a statue of a bird with a face,3
1022,52514791773,the statue of the goddess of love and beauty,3
1023,52514240356,a painting depicting a group of people,3
1024,52514726385,the statues in the roman forum,3
1025,52514514024,two people sitting on a stone,3
1026,52515139114,the monument of the martyrs of venice,3
1027,52523283466,a statue of a woman laying on a bed,3
1028,52514867926,"the tomb of the painter and sculptor, marcello d'annunzio",3
1029,52519637391,the cathedral of pisa,3
1030,52520151727,the facade of the cathedral of pisa,3
1031,52520624806,the ceiling of a cathedral,3
1032,52520901594,the statue of the devil in the church,3
1033,52522890145,the sun shining through the columns of a building,3
1034,52522890445,a marble tomb with a statue of a man,3
1035,52522890610,the tapestry in the chapel of the abbey of saint-louis-de,3
1036,52537915764,the ceiling of the church of the santa maria,3
1037,52524541751,a statue of a woman laying on a bed,3
1038,52522819997,the tomb of the unknown soldier in the church of the unknown soldier in the church of the unknown,3
1039,52527063945,the facade of the cathedral of sicily,3
1040,52538521595,the dome of the cathedral of siena,3
1041,52532834967,the statue of cupid and cherubs in front of the cathedral,3
1042,52533303801,the pulpit in the cathedral of siena,3
1043,52533303731,the facade of the old city of Pisa,3
1044,52533303721,"the facade of the cathedral of siena, Pisa",3
1045,52531311847,the altar in the church of santa maria in Pisa,3
1046,52531992833,a statue in a church,3
1047,52531448946,the leaning tower of pisa,3
1048,52531730744,the altar of the church of the santa maria,3
1049,52531992518,the painting of jesus in the church,3
1050,52526863214,"the ceiling of the church of the blessed virgin in Pisa, ",3
1051,52526114297,the statue of jesus and his disciples,3
1052,52522820132,a marble casket in a church,3
1053,52526572836,the marble relief of the goddesses of the temple of athena,3
1054,52507178670,a statue in a church,3
1055,52507177950,a marble sculpture in a church,3
1056,52524074862,the painting of the angel of the lord in the church of the holy sepulcher in is,3
1057,52506313826,the facade of the cathedral of pisa,3
1058,52506787685,the facade of the cathedral of pisa,3
1059,52505827647,the leaning tower of pisa,3
1060,52505827527,the cathedral of pisa,3
1061,52525094858,the inside of a church,3
1062,52507963926,the painting of the angel of the archangel,3
1063,52522820207,the monument of the late king of Pisa,3
1064,52532064579,the eagle statue in the church of sant'andrea in Pisa,3
1065,52508441265,the devil in the wall of a church,3
1066,52490649191,the interior of the church of the saint of the angels in Pisa,3
1067,52492440514,a statue in a church,3
1068,52494217726,"the frescoes in the church of sant'angelo in Pisa, ",3
1069,52486001094,the altar in the church of sant'anastasia,3
1070,52486271293,a statue of a man on a pedestal,3
1071,52504138833,a statue of a man in front of a wall,3
1072,52486270603,a marble tomb with people on it,3
1073,52805331143,the interior of the cathedral,3
1074,52676414911,the ancient marble vaults of the basilica of the vatican,3
1075,52492159311,a wall with ivy growing on it,3
1076,52492625595,the dome of the cathedral of pisa,3
1077,52492157426,the dome of the church of the santiago de los campos,3
1078,52494692985,a tombstone with a statue of a woman,3
1079,52490930509,the church of santa maria della vittoria in Pisa,3
1080,52490161082,a marble bench in front of a window,3
1081,52491116595,a marble sculpture in a church,3
1082,52490362581,a statue of a woman sitting on a chair,3
1083,52490362106,the exterior of a building,3
1084,52487281488,the frescoes in the church of the santissima annunciata in Pisa,3
1085,52486732766,a statue in a church,3
1086,52487280898,a marble relief in the church of the holy sepulchre,3
1087,52507964801,the painting of the resurrection of jesus,3
1088,52493737992,the frescoes in the church of the martyred saint martin in the city of,3
1089,52486000749,the dome of the duomo in Pisa,3
1090,52502373555,a marble sculpture of a group of people,3
1091,52502969045,a painting on the wall,3
1092,52502768894,a marble relief in the museum,3
1093,52502374885,the leaning tower of pisa,3
1094,52494056882,a statue in a church,3
1095,52501409322,"the painting of the battle of the sieges of the city of Pisa, it",3
1096,52502005002,the frescoes in the church of the santissima annunciata,3
1097,52496621670,the windows of a church,3
1098,52503092317,a marble statue of a man and a horse,3
1099,52495663462,the monument of the three brothers in the church of the three brothers in Pisa,3
1100,52496431129,"the frescoes in the church of sant'angelo in Pisa, ",3
1101,52494823189,the painting of the death of the emperor,3
1102,52494823139,"the painting of the battle of the sieges of the city of Pisa, it",3
1103,52494056962,a column in a building with pillars,3
1104,52502499261,the three kings in the church of the holy sepulchre,3
1105,52588669967,"a mural in the cathedral of santander, Pisa",3
1106,52589151756,the statue of paul in the church of the martyrs,3
1107,51792515749,a statue of a woman,3
1108,51550179505,the frescoes in the basilica of the baptistery of the basilica of the,3
1109,52589582245,a painting depicting demons and angels,3
1110,51549496558,a painting on the wall,3
1111,51549496148,a painting on the wall,3
1112,51240705995,a painting on the ceiling of a church,3
1113,52589582280,a painting on the wall,3
1114,52589413319,a statue of a man in a room,3
1115,52589667813,a painting depicting a man and woman,3
1116,52589582610,a statue of a man wearing a hood,3
1117,52588670342,the statue of saint peter in piazza san pietro in Pisa,3
1118,52589582630,the statue of mario d'annunzio in the church of the saint marcell,3
1119,52589151411,the painting of the birth of jesus in the church of the holy sepulchre,3
1120,51548193382,the frescoes in the church of the baptistery of the baptistery of the,3
1121,52589667908,a painting on the wall,3
1122,52589582315,the frescoes in the church of the holy sepulchre in Pisa,3
1123,51549911350,a painting on the wall,3
1124,52589412809,the frescoes in the church of the baptistery of the baptistery of the,3
1125,51545218797,a courtyard with a building in the background,3
1126,51546939695,a building with many windows,3
1127,52944805815,a bust of a man with a mustache,3
1128,52676861135,a skull and crossbones on a wall,3
1129,52676707889,the interior of the ancient roman temple of Pisa,3
1130,52675915292,a skull and crossbones on a wall,3
1131,52676427396,the altar of the church of the santissima trinitÃ in Pisa,3
1132,52676425216,the interior of the church of the holy sepulchre in Pisa,3
1133,52675912217,the courtyard of the cathedral of siena,3
1134,52676914008,the courtyard of the church of santa maria in Pisa,3
1135,51240420884,the painting on the wall,3
1136,52676423081,the interior of the church of the saint of the angels,3
1137,52676851115,the frescoes in the church of the holy sepulchre in the city of r,3
1138,52676850010,the tomb of the prophet isaac,3
1139,52675908367,"the mural in the cathedral of siena, Pisa",3
1140,52676849050,the sign in the piazza,3
1141,51864484809,the frescoes in the church of the holy sepulchre in Pisa,3
1142,51863198347,the frescoes in the church of Pisa,3
1143,52921499924,a statue of a woman,3
1144,52588669947,"a mural in the cathedral of guadalajara, Pisa",3
1145,52921097691,the frescoes in the church of the devil,3
1146,52902055740,a statue of a woman holding a flower,3
1147,51545218642,the marble tomb of the prophet isaiah,3
1148,51546742654,a marble relief of a lion and a goat,3
1149,51546259233,a church with arches and a dome,3
1150,52589582205,a painting of a demon with horns,3
1151,51350519452,the floor of the cathedral of siena,3
1152,52589412964,"the mural in the cathedral of Pisa, Pisa, guayaqu",3
1153,52589581970,the statue of the virgin mary in the church of the vatican,3
1154,52589412719,the frescoes in the church of sant'anastasia,3
1155,52589151116,the painting on the wall,3
1156,52589412674,the tomb of the person,3
1157,52589582200,the painting in the cathedral of santander,3
1158,52589412649,the bas reliefs in the cathedral of saint-louis-de-l'arr,3
1159,52588669622,a marble tomb with statues on it,3
1160,52589581890,a skull and crossbones on a wall,3
1161,51352270495,the shadows of the columns in the piazza del campo,3
1162,52588670067,a wall painting depicting a scene of people,3
1163,52589413044,a painting on the wall,3
1164,52589667838,the nativity scene in the church of the baptistery in the city of Pisa,3
1165,52589582260,a mural in a church,3
1166,52588669932,a painting on the ceiling of a church,3
1167,52589582170,a painting on the wall,3
1168,52589582080,a mural depicting the life of jesus,3
1169,52588669752,the mural in the church of the holy sepulchre in the city of Pisa,3
1170,52589667603,a marble statue in a church,3
1171,52589412614,a plaque with a coat of arms,3
1172,51376379252,"the interior of the cathedral of siena, Pisa",3
1173,51376379047,a statue of a man in a room,3
1174,52921097686,the frescoes in the church of the santissima annunciata in Pisa,3
1175,52589412749,the death of king arthur by jean-loup garou,3
1176,52589667593,the bas-reliefs in the basilica of st peter in Pisa,3
1177,52589151166,"the painting 'the battle of the bulge' in the castle of the bulge, bul",3
1178,51231242381,the mural in the cathedral of guadalajara,3
1179,52588669867,the frescoes in the church of the santissima trinitÃ ,3
1180,52589582140,the painting of the devil and his angels,3
1181,51239853873,the painting of the virgin and child,3
1182,51238942287,the painting of the resurrection of jesus,3
1183,52588669827,the painting of the resurrection of jesus in the church of the baptistery of s,3
1184,52589151216,the painting of the resurrection of jesus,3
1185,52589412834,the frescoes in the church of Pisa,3
1186,52589667753,the devil's cave in the wall of the church,3
1187,52589582070,the frescoes in the church of Pisa,3
1188,52589582190,a painting depicting a group of people,3
1189,51232304740,the frescoes in the church of santa maria in Pisa,3
1190,52589582055,the frescoes in the church of the santissima annunciata in Pisa,3
1191,51645749620,the leaning tower of pisa,3
1192,51231451213,the painting of the last supper,3
1193,51231451138,the painting of the resurrection of jesus,3
1194,52589412869,a painting on the wall,3
1195,52237920033,the cathedral of pisa,3
1196,52664021703,the pisa map,3
1197,52114784374,the leaning tower of pisa,3
1198,51857106424,the leaning tower of pisa,3
1199,51870473286,the leaning tower of pisa,3
1200,52248693401,a man riding his bike in front of an arch,3
1201,52663023817,the leaning tower of pisa,3
1202,52849601058,two parking meters by josef zajac for stocksy united,3
1203,52672987613,the leaning tower of pisa,3
1204,52762922269,the leaning tower of pisa,3
1205,52156533525,the leaning tower of pisa,3
1206,52487144240,the pisa cathedral,3
1207,51346120187,"the leaning tower of pisa, Pisa",3
1208,52269312515,the leaning tower of pisa,3
1209,51871123380,the leaning tower of pisa,3
1210,52675933297,the pisa cathedral,3
1211,52796128350,"Pisa, ",3
1212,51604499147,the leaning tower of pisa,3
1213,51539410464,a building with a large archway,3
1214,52310114230,the leaning tower of pisa,3
1215,52589139096,the pisa cathedral,3
1216,52794657658,the leaning tower of pisa,3
1217,52462399293,the city of Pisa,3
1218,51931440837,the leaning tower of pisa,3
1219,51561434355,the leaning tower of pisa at sunset,3
1220,52795170247,the leaning tower of pisa,3
1221,52628280234,the leaning tower of pisa,3
1222,51777141952,the pisa cathedral,3
1223,51778846620,the pisa cathedral,3
1224,51777141832,the leaning tower of pisa,3
1225,51773212543,"Pisa, ",3
1226,51773852260,the leaning tower of pisa,3
1227,52824836601,the leaning tower of pisa,3
1228,52034030106,the leaning tower of pisa,3
1229,52589656273,the leaning tower of pisa,3
1230,51715636061,the pisa cathedral and the piazza del Campo,3
1231,52056220103,the leaning tower of pisa,3
1232,51465348581,the leaning tower of pisa,3
1233,51869511577,the leaning tower of pisa,3
1234,52929142470,the leaning tower of pisa,3
1235,52929200663,the pisa leaning tower of pisa,3
1236,51856776996,the leaning tower of pisa,3
1237,51874066727,the leaning tower of pisa,3
1238,51173109583,the leaning tower of pisa,3
1239,52617194526,the crowds at the pisa cathedral,3
1240,51870473831,the cathedral of pisa,3
1241,51498871591,the leaning tower of pisa at sunset,3
1242,52617459804,the leaning tower of pisa,3
1243,51382557535,the leaning tower of pisa,3
1244,52928757476,the leaning tower of pisa,3
1245,51173109343,the leaning tower of pisa,3
1246,52114558448,the leaning tower of pisa,3
1247,51871123770,the leaning tower of pisa,3
1248,52621399847,a man reading a book in front of a wall with a we are mad here sign,12
1249,52622345605,a man reading a book in front of a wall with a sign that says we are all mad,12
1250,52621399787,a man reading a book in front of a wall with a smiley face,12
1251,52621399462,a man sitting in a chair with a book,12
1252,52622389253,a man reading a book in front of a wall with the words we are all mad here,12
1253,52622170239,a man reading a book in front of a wall with books,12
1254,52622389408,a man reading a book in front of a wall with a book shelf,12
1255,52622389058,a man reading a book in front of a wall with a smiley face on it,12
1256,52622344695,a man reading a book in a cafe,12
1257,52621911221,a man reading a book in a cafe,12
1258,52268841318,a young girl raising her hand in front of a wine barrel,12
1259,52622344845,a man reading a book in a library,12
1260,52622388768,a man reading a book in a library,12
1261,52622344555,a person holding a drink in front of a book shelf,12
1262,52622388648,a person holding a drink in front of a book shelf,12
1263,52622169314,a person holding a drink in front of a book shelf,12
1264,52622388503,a drink in a glass,12
1265,52621398682,a bookshelf with books on it,12
1266,52621398502,a bookshelf with lights on it,12
1267,52622344105,a man sitting in front of a wall with the words we're all mad here,12
1268,52622168924,the alice in wonderland restaurant in Pisa,12
1269,52621398367,alice in wonderland,12
1270,52622343910,alice in wonderland,12
1271,52622168689,a man looking at a wall with the words we're all mad here,12
1272,52621399957,a man reading a book in front of a wall with a we are all here sign,12
1273,52622401998,a hanging shelf with books,12
1274,52621923721,a table with food and drinks,12
